batch_id,crop_type,region,season,yield_quantity_kg,moisture_content_%,avg_temperature_celsius,transport_delay_hours,equipment_downtime_hours,storage_duration_days,quality_grade,spoilage_loss_%,supply_chain_stage,resource_utilization_%,climate_risk_level,input_cost_per_kg,final_market_price_per_kg,total_input_cost,total_revenue,estimated_profit,profit_margin_%,spoilage_quantity_kg
BATCH01580,Barley,East,Rabi,567.15,14.54,27.98,4.7,0.4,2,C,6.52,Warehouse,65.66,Low,8.72,5.39,"₹ 4,945.55","₹ 3,056.94","-₹ 1,888.61",-61.78%,36.98
BATCH01581,Rice,North,Kharif,652.8,14.19,39.6,1.6,3.5,19,C,6.61,Transit,74.3,Low,4.86,11.58,"₹ 3,172.61","₹ 7,559.42","₹ 4,386.82",58.03%,43.15
BATCH01582,Wheat,West,Rabi,588.75,11.1,24.52,1.2,1.2,11,A,4.36,Warehouse,79.99,Medium,3.08,13.48,"₹ 1,813.35","₹ 7,936.35","₹ 6,123.00",77.15%,25.67
BATCH01583,Barley,West,Rabi,576.08,8.86,32.24,2.1,0.5,27,B,5.18,Farm,96.73,High,4.08,6.74,"₹ 2,350.41","₹ 3,882.78","₹ 1,532.37",39.47%,29.84
BATCH01584,Rice,North,Kharif,506.01,8.91,28.66,6.1,0.2,20,B,7.09,Warehouse,61.96,High,9.9,11.62,"₹ 5,009.50","₹ 5,879.84",₹ 870.34,14.80%,35.88
BATCH01585,Rice,East,Rabi,538.83,17.23,21.42,3.2,0.4,5,A,9.54,Warehouse,57.62,Medium,5.24,13.25,"₹ 2,823.47","₹ 7,139.50","₹ 4,316.03",60.45%,51.40
BATCH01586,Wheat,North,Kharif,624.95,14.89,29.76,0.1,0.2,9,A,3.31,Warehouse,93.47,Low,3.76,7.88,"₹ 2,349.81","₹ 4,924.61","₹ 2,574.79",52.28%,20.69
BATCH01587,Wheat,West,Kharif,366.72,9.27,34.04,0.8,0.1,6,A,2.84,Transit,97.09,High,3.83,9.05,"₹ 1,404.54","₹ 3,318.82","₹ 1,914.28",57.68%,10.41
BATCH01588,Maize,North,Kharif,465.06,11.57,30.26,1.3,2.4,17,A,6.22,Farm,74.4,High,5.17,10.7,"₹ 2,404.36","₹ 4,976.14","₹ 2,571.78",51.68%,28.93
BATCH01589,Barley,West,Rabi,422.74,13.92,37.44,0.8,6.1,19,C,1.74,Transit,55.76,Medium,3.26,10.19,"₹ 1,378.13","₹ 4,307.72","₹ 2,929.59",68.01%,7.36
BATCH01590,Barley,North,Kharif,537.92,16.36,25.78,2.4,0.2,23,C,6.03,Warehouse,74.27,High,6.58,5.39,"₹ 3,539.51","₹ 2,899.39",-₹ 640.12,-22.08%,32.44
BATCH01591,Maize,East,Kharif,623.02,8.44,21.72,3.5,0.1,8,A,1.34,Transit,55.47,High,4.5,5.99,"₹ 2,803.59","₹ 3,731.89",₹ 928.30,24.87%,8.35
BATCH01592,Barley,East,Kharif,440.3,10.37,38.73,2.6,0.4,7,B,5.16,Farm,94.16,Medium,6.64,6,"₹ 2,923.59","₹ 2,641.80",-₹ 281.79,-10.67%,22.72
BATCH01593,Barley,North,Rabi,260.97,16.9,27.56,9.1,0.6,5,B,6.39,Farm,85.41,High,3.99,7.62,"₹ 1,041.27","₹ 1,988.59",₹ 947.32,47.64%,16.68
BATCH01594,Barley,North,Rabi,458.78,8.09,31.53,0.6,0.2,15,B,1.17,Warehouse,62.06,Low,6.01,7.46,"₹ 2,757.27","₹ 3,422.50",₹ 665.23,19.44%,5.37
BATCH01595,Barley,East,Rabi,591.35,10.01,35.84,4.2,0.4,10,A,2.47,Warehouse,94.33,Medium,7.19,12.42,"₹ 4,251.81","₹ 7,344.57","₹ 3,092.76",42.11%,14.61
BATCH01596,Barley,West,Rabi,553.76,17.59,26.49,2.9,0.2,24,C,3.69,Transit,81.9,Low,3.43,10.73,"₹ 1,899.40","₹ 5,941.84","₹ 4,042.45",68.03%,20.43
BATCH01597,Wheat,East,Rabi,542.82,14.13,34.32,0.9,1.5,16,C,4,Farm,97.66,Low,5.79,12.64,"₹ 3,142.93","₹ 6,861.24","₹ 3,718.32",54.19%,21.71
BATCH01598,Barley,West,Rabi,472,10.62,22.71,2.6,1.2,9,C,6.92,Farm,99.02,Medium,5.12,5.7,"₹ 2,416.64","₹ 2,690.40",₹ 273.76,10.18%,32.66
BATCH01599,Wheat,North,Rabi,372.1,8.67,25.83,0.2,1,7,C,5.53,Transit,50.16,High,4.68,9.85,"₹ 1,741.43","₹ 3,665.19","₹ 1,923.76",52.49%,20.58
BATCH01600,Barley,North,Kharif,551.53,8.28,22.89,3.1,0.5,11,B,4.13,Farm,56.01,Medium,7.23,8.24,"₹ 3,987.56","₹ 4,544.61",₹ 557.05,12.26%,22.78
BATCH01601,Maize,West,Kharif,416.57,10.45,36.22,1.5,2.4,9,B,4.78,Warehouse,77.35,High,7.12,13.5,"₹ 2,965.98","₹ 5,623.70","₹ 2,657.72",47.26%,19.91
BATCH01602,Rice,North,Kharif,718.41,16.81,24.45,0.7,3.5,17,C,0.62,Warehouse,97.79,Low,7.41,12.08,"₹ 5,323.42","₹ 8,678.39","₹ 3,354.97",38.66%,4.45
BATCH01603,Wheat,West,Kharif,557.05,12.16,34.35,2.1,0.2,9,A,7.82,Transit,99.71,High,4.11,13.69,"₹ 2,289.48","₹ 7,626.01","₹ 5,336.54",69.98%,43.56
BATCH01604,Barley,South,Rabi,441.94,15.2,38.87,2.1,0.3,3,C,0.89,Transit,78.37,Low,5,5.46,"₹ 2,209.70","₹ 2,412.99",₹ 203.29,8.42%,3.93
BATCH01605,Maize,East,Kharif,438.86,17.18,30.56,0.5,0.7,22,C,8.38,Transit,58.69,Low,4.47,12.21,"₹ 1,961.70","₹ 5,358.48","₹ 3,396.78",63.39%,36.78
BATCH01606,Rice,South,Kharif,490.71,12.08,30.8,0.1,0.1,8,A,5.64,Warehouse,58.15,Low,6.78,10.4,"₹ 3,327.01","₹ 5,103.38","₹ 1,776.37",34.81%,27.68
BATCH01607,Wheat,West,Kharif,476.05,9.91,29.22,1.1,0.6,19,C,5.51,Transit,88.19,Medium,6.23,13.25,"₹ 2,965.79","₹ 6,307.66","₹ 3,341.87",52.98%,26.23
BATCH01608,Rice,East,Kharif,611.68,13.17,26.52,1.7,0.9,20,B,7.19,Farm,79.6,High,5.31,10.07,"₹ 3,248.02","₹ 6,159.62","₹ 2,911.60",47.27%,43.98
BATCH01609,Maize,West,Rabi,518.64,17.08,29.51,4.2,0.7,16,A,8.67,Transit,77.44,High,8.5,10.4,"₹ 4,408.44","₹ 5,393.86",₹ 985.42,18.27%,44.97
BATCH01610,Wheat,East,Rabi,426.84,16.04,32.06,5.3,0.4,7,A,9.46,Farm,73.29,High,3.66,5.52,"₹ 1,562.23","₹ 2,356.16",₹ 793.92,33.70%,40.38
BATCH01611,Rice,East,Rabi,689.04,8.66,39.72,1.5,0.8,28,C,5.66,Warehouse,86.26,Low,9.82,11.69,"₹ 6,766.37","₹ 8,054.88","₹ 1,288.50",16.00%,39.00
BATCH01612,Barley,East,Kharif,504.93,14.93,38.76,2.8,3.2,7,B,1.93,Farm,92.9,Medium,3.82,7.73,"₹ 1,928.83","₹ 3,903.11","₹ 1,974.28",50.58%,9.75
BATCH01613,Wheat,East,Rabi,576.88,13.72,37.24,1.2,0.2,20,B,8.85,Farm,65.15,High,8.41,5.2,"₹ 4,851.56","₹ 2,999.78","-₹ 1,851.78",-61.73%,51.05
BATCH01614,Rice,West,Kharif,439.18,17.07,37.78,2.7,1.1,25,B,0.89,Farm,61.05,High,5.58,5.66,"₹ 2,450.62","₹ 2,485.76",₹ 35.13,1.41%,3.91
BATCH01615,Maize,East,Rabi,536.31,9.22,29.36,0.5,0,13,C,8.17,Warehouse,83.51,Medium,9.06,14.57,"₹ 4,858.97","₹ 7,814.04","₹ 2,955.07",37.82%,43.82
BATCH01616,Maize,East,Rabi,531.11,13.34,33.15,0.9,0.1,3,C,6.96,Farm,95.74,High,3.52,8.46,"₹ 1,869.51","₹ 4,493.19","₹ 2,623.68",58.39%,36.97
BATCH01617,Wheat,South,Rabi,311.04,16.79,37.9,2,0.8,12,B,9.09,Farm,67.41,Medium,5.62,13.68,"₹ 1,748.04","₹ 4,255.03","₹ 2,506.98",58.92%,28.27
BATCH01618,Rice,North,Rabi,701.53,12.1,27.86,0,0.1,24,C,9.03,Transit,63.62,Medium,5.35,14.6,"₹ 3,753.19","₹ 10,242.34","₹ 6,489.15",63.36%,63.35
BATCH01619,Wheat,North,Rabi,629.06,12.82,39.24,2.6,0,8,B,1,Transit,61.31,High,9.95,14.43,"₹ 6,259.15","₹ 9,077.34","₹ 2,818.19",31.05%,6.29
BATCH01620,Wheat,South,Kharif,460.28,8.7,28.32,3.6,0.2,13,C,6.29,Transit,62.72,Medium,9.9,13.82,"₹ 4,556.77","₹ 6,361.07","₹ 1,804.30",28.36%,28.95
BATCH01621,Rice,South,Rabi,389.77,10.78,32.02,1,0.8,20,A,1.68,Farm,56.75,Medium,4.33,13.95,"₹ 1,687.70","₹ 5,437.29","₹ 3,749.59",68.96%,6.55
BATCH01622,Rice,West,Kharif,534.76,11.25,34.2,1.2,1.2,16,A,1.25,Farm,79.84,High,7.41,7.89,"₹ 3,962.57","₹ 4,219.26",₹ 256.68,6.08%,6.68
BATCH01623,Barley,West,Kharif,508.67,17.45,39.01,3.8,0.2,7,C,4.76,Warehouse,64.04,Low,6.75,6.51,"₹ 3,433.52","₹ 3,311.44",-₹ 122.08,-3.69%,24.21
BATCH01624,Rice,West,Kharif,535.57,10.83,24.89,3,1.1,4,C,1.43,Farm,80.75,High,4.08,11.39,"₹ 2,185.13","₹ 6,100.14","₹ 3,915.02",64.18%,7.66
BATCH01625,Maize,South,Kharif,519.16,12.61,34.92,0.7,0.2,29,B,7.42,Farm,54.15,High,4.17,9.88,"₹ 2,164.90","₹ 5,129.30","₹ 2,964.40",57.79%,38.52
BATCH01626,Wheat,South,Kharif,550.62,14.71,30.42,0.8,1,12,A,9.7,Warehouse,55.77,Low,9.92,5.99,"₹ 5,462.15","₹ 3,298.21","-₹ 2,163.94",-65.61%,53.41
BATCH01627,Wheat,East,Rabi,644.73,9.62,25.37,2.3,0.5,17,B,5.91,Farm,76.81,Medium,6.17,11.78,"₹ 3,977.98","₹ 7,594.92","₹ 3,616.94",47.62%,38.10
BATCH01628,Maize,West,Rabi,556.81,12.86,35.53,1.7,1.1,1,C,2.73,Warehouse,75.58,High,3.88,10.63,"₹ 2,160.42","₹ 5,918.89","₹ 3,758.47",63.50%,15.20
BATCH01629,Rice,West,Rabi,395.03,15.39,31.04,0.4,5.3,17,B,8.51,Warehouse,63.58,Low,4.5,13.63,"₹ 1,777.64","₹ 5,384.26","₹ 3,606.62",66.98%,33.62
BATCH01630,Maize,West,Rabi,636.26,16.67,33.22,0.7,2.8,2,B,8.6,Transit,91.36,Low,4.88,11.09,"₹ 3,104.95","₹ 7,056.12","₹ 3,951.17",56.00%,54.72
BATCH01631,Maize,North,Kharif,664.06,14.26,26.46,4.6,0,6,C,7.46,Farm,59.35,High,6.58,10.74,"₹ 4,369.51","₹ 7,132.00","₹ 2,762.49",38.73%,49.54
BATCH01632,Barley,East,Rabi,815.21,14.69,29.63,2.3,2.2,12,A,6.34,Transit,68.03,High,5.35,9.41,"₹ 4,361.37","₹ 7,671.13","₹ 3,309.75",43.15%,51.68
BATCH01633,Maize,West,Rabi,387.65,9.26,32.35,8.5,0.1,26,B,8.74,Farm,77.78,Low,6.19,9.63,"₹ 2,399.55","₹ 3,733.07","₹ 1,333.52",35.72%,33.88
BATCH01634,Wheat,West,Kharif,524.29,17.46,28.1,2.9,3.1,11,C,2.05,Transit,93.36,High,4.17,14.54,"₹ 2,186.29","₹ 7,623.18","₹ 5,436.89",71.32%,10.75
BATCH01635,Maize,West,Kharif,291.79,9.33,23.97,5.7,0.3,21,B,9.35,Warehouse,70.93,Low,5.29,6.38,"₹ 1,543.57","₹ 1,861.62",₹ 318.05,17.08%,27.28
BATCH01636,Wheat,North,Rabi,555.31,15.75,39.23,0.5,0.5,11,C,9.5,Warehouse,69.93,High,3.49,9.46,"₹ 1,938.03","₹ 5,253.23","₹ 3,315.20",63.11%,52.75
BATCH01637,Wheat,North,Rabi,445.18,10.65,30.23,3,0.1,18,C,8.78,Warehouse,78.98,Low,9.23,11.56,"₹ 4,109.01","₹ 5,146.28","₹ 1,037.27",20.16%,39.09
BATCH01638,Wheat,South,Kharif,692.34,17.34,34.68,0,0.1,8,C,2.88,Warehouse,65.83,High,4.39,9.33,"₹ 3,039.37","₹ 6,459.53","₹ 3,420.16",52.95%,19.94
BATCH01639,Rice,East,Rabi,422.54,15.2,28.22,2.2,1.3,25,A,8.65,Farm,85.46,High,8.3,7.83,"₹ 3,507.08","₹ 3,308.49",-₹ 198.59,-6.00%,36.55
BATCH01640,Barley,South,Rabi,331.08,15.54,27.1,1.3,2.9,7,A,5.23,Farm,62.43,High,5.45,7.87,"₹ 1,804.39","₹ 2,605.60",₹ 801.21,30.75%,17.32
BATCH01641,Wheat,East,Rabi,452.87,10.19,28.14,0.9,0.9,28,C,6.15,Transit,91.16,Medium,6.32,7.34,"₹ 2,862.14","₹ 3,324.07",₹ 461.93,13.90%,27.85
BATCH01642,Wheat,North,Rabi,302.45,12.43,28.18,4,1.3,14,A,8.49,Farm,63.62,High,5.04,8.44,"₹ 1,524.35","₹ 2,552.68","₹ 1,028.33",40.28%,25.68
BATCH01643,Rice,West,Kharif,575.11,14.18,30.88,3.9,1.4,16,B,0.78,Farm,99.64,Low,7.88,13.72,"₹ 4,531.87","₹ 7,890.51","₹ 3,358.64",42.57%,4.49
BATCH01644,Wheat,South,Kharif,293.49,15.7,30.87,0,0.3,12,A,3.95,Transit,65.82,Low,8.91,10.05,"₹ 2,615.00","₹ 2,949.57",₹ 334.58,11.34%,11.59
BATCH01645,Maize,West,Kharif,502.85,9.04,29.94,1.9,0,9,A,8.25,Warehouse,93.94,Medium,5,7.4,"₹ 2,514.25","₹ 3,721.09","₹ 1,206.84",32.43%,41.49
BATCH01646,Maize,South,Rabi,292.22,17.62,22.7,0.9,0,20,B,8.23,Transit,69.87,Medium,4.7,8.85,"₹ 1,373.43","₹ 2,586.15","₹ 1,212.71",46.89%,24.05
BATCH01647,Barley,North,Rabi,467.97,16.9,29.92,1.1,0.4,29,B,8.56,Transit,62.3,Medium,7.77,6.06,"₹ 3,636.13","₹ 2,835.90",-₹ 800.23,-28.22%,40.06
BATCH01648,Wheat,North,Rabi,664.34,10.7,23.38,3.6,0.3,23,B,2.11,Warehouse,61.31,High,4.37,14.04,"₹ 2,903.17","₹ 9,327.33","₹ 6,424.17",68.87%,14.02
BATCH01649,Rice,North,Rabi,536.06,16.23,22.52,0.7,0.1,21,C,7.21,Transit,92.51,High,7.48,9.08,"₹ 4,009.73","₹ 4,867.42",₹ 857.70,17.62%,38.65
BATCH01650,Maize,South,Rabi,413.65,13.18,38.65,5.7,0.2,16,B,1.89,Transit,65.44,Low,3.66,14.8,"₹ 1,513.96","₹ 6,122.02","₹ 4,608.06",75.27%,7.82
BATCH01651,Rice,East,Kharif,496.88,12.62,32.1,0.4,0.1,21,B,7.96,Transit,66.93,Low,7.34,8.48,"₹ 3,647.10","₹ 4,213.54",₹ 566.44,13.44%,39.55
BATCH01652,Rice,South,Rabi,501.8,11.14,33.19,2.2,2.5,19,B,2.83,Farm,59.85,High,6.59,13.36,"₹ 3,306.86","₹ 6,704.05","₹ 3,397.19",50.67%,14.20
BATCH01653,Maize,East,Rabi,547.26,13.81,28.04,2.2,0.2,16,C,7.51,Warehouse,98.07,Low,3.8,7.56,"₹ 2,079.59","₹ 4,137.29","₹ 2,057.70",49.74%,41.10
BATCH01654,Rice,South,Kharif,363.31,15.3,38.18,0.6,0.8,9,A,4.82,Warehouse,62.24,High,7.54,5.76,"₹ 2,739.36","₹ 2,092.67",-₹ 646.69,-30.90%,17.51
BATCH01655,Maize,South,Rabi,559.26,12.11,32.76,0.8,0.9,13,C,9.87,Transit,62.37,Medium,6.13,5.32,"₹ 3,428.26","₹ 2,975.26",-₹ 453.00,-15.23%,55.20
BATCH01656,Rice,North,Kharif,229.56,14.29,35.38,3.6,0.8,26,A,6.01,Farm,97.19,High,4.52,11.06,"₹ 1,037.61","₹ 2,538.93","₹ 1,501.32",59.13%,13.80
BATCH01657,Maize,West,Kharif,437.01,14.99,27.37,2.9,0.1,5,B,6.51,Warehouse,95.04,High,5.47,8.12,"₹ 2,390.44","₹ 3,548.52","₹ 1,158.08",32.64%,28.45
BATCH01658,Wheat,West,Kharif,451.17,15.11,39.2,0.8,0.4,22,C,4,Warehouse,62.45,High,6.44,9.44,"₹ 2,905.53","₹ 4,259.04","₹ 1,353.51",31.78%,18.05
BATCH01659,Barley,East,Kharif,563.33,8.52,36.41,1.5,0.1,19,C,7.48,Transit,93.24,Low,3.64,13.19,"₹ 2,050.52","₹ 7,430.32","₹ 5,379.80",72.40%,42.14
BATCH01660,Maize,West,Kharif,502.26,16.6,37.08,0.1,0.5,10,A,5.2,Transit,62.49,High,9.7,7.48,"₹ 4,871.92","₹ 3,756.90","-₹ 1,115.02",-29.68%,26.12
BATCH01661,Maize,South,Rabi,359.44,12.58,23.44,0.5,0.2,7,C,0.67,Transit,54.22,High,7.66,8.09,"₹ 2,753.31","₹ 2,907.87",₹ 154.56,5.32%,2.41
BATCH01662,Barley,South,Kharif,401.5,10.62,25.42,1.3,0.8,9,C,6.28,Warehouse,91.02,High,3.72,13.45,"₹ 1,493.58","₹ 5,400.18","₹ 3,906.60",72.34%,25.21
BATCH01663,Maize,North,Kharif,519.87,10.42,25.71,0.2,1.2,25,A,8.39,Transit,88.58,Medium,8.76,9.93,"₹ 4,554.06","₹ 5,162.31",₹ 608.25,11.78%,43.62
BATCH01664,Maize,North,Rabi,492.09,12.83,25.42,3.7,0.8,14,C,2.75,Transit,64.73,High,5.26,13.28,"₹ 2,588.39","₹ 6,534.96","₹ 3,946.56",60.39%,13.53
BATCH01665,Rice,West,Rabi,442.09,16.87,37.11,2.5,0.6,15,C,2.6,Transit,54.51,High,7.18,8.74,"₹ 3,174.21","₹ 3,863.87",₹ 689.66,17.85%,11.49
BATCH01666,Barley,East,Kharif,451.92,11.78,20.64,5.8,0.5,13,B,6.28,Farm,60.32,High,4.94,8.98,"₹ 2,232.48","₹ 4,058.24","₹ 1,825.76",44.99%,28.38
BATCH01667,Wheat,West,Rabi,569.62,15.5,21.52,2.4,1.8,10,B,8.27,Transit,88.55,Low,8.13,6.67,"₹ 4,631.01","₹ 3,799.37",-₹ 831.65,-21.89%,47.11
BATCH01668,Maize,West,Rabi,448.23,8.97,25.48,5.6,0.2,14,B,2.87,Warehouse,98.24,Medium,8.06,14.16,"₹ 3,612.73","₹ 6,346.94","₹ 2,734.20",43.08%,12.86
BATCH01669,Barley,West,Kharif,491.19,12.76,24,1.6,1.3,26,B,9.36,Transit,62.95,Medium,6.86,13.97,"₹ 3,369.56","₹ 6,861.92","₹ 3,492.36",50.89%,45.98
BATCH01670,Rice,West,Kharif,716.99,17.92,24.64,1.8,1.4,21,B,9.31,Warehouse,90.91,High,4.69,14.84,"₹ 3,362.68","₹ 10,640.13","₹ 7,277.45",68.40%,66.75
BATCH01671,Wheat,South,Rabi,357.63,15.7,35.96,7.5,0.5,23,C,2.41,Farm,61.4,High,4.78,9.02,"₹ 1,709.47","₹ 3,225.82","₹ 1,516.35",47.01%,8.62
BATCH01672,Barley,East,Kharif,314.82,10.11,31.26,2.1,0.4,29,C,3.01,Farm,83.98,Low,5.68,13.19,"₹ 1,788.18","₹ 4,152.48","₹ 2,364.30",56.94%,9.48
BATCH01673,Wheat,South,Kharif,578.36,13.01,20.12,0.1,0.6,12,B,7.16,Transit,54.18,High,4.02,9.15,"₹ 2,325.01","₹ 5,291.99","₹ 2,966.99",56.07%,41.41
BATCH01674,Wheat,East,Rabi,432.14,10.34,28.59,2.6,0.1,28,A,9.54,Warehouse,79.26,Low,5.36,9.54,"₹ 2,316.27","₹ 4,122.62","₹ 1,806.35",43.82%,41.23
BATCH01675,Wheat,North,Kharif,468.18,12.1,28.16,4.7,0,29,B,7.24,Transit,63.46,High,7.79,13.3,"₹ 3,647.12","₹ 6,226.79","₹ 2,579.67",41.43%,33.90
BATCH01676,Maize,West,Kharif,421.88,15.8,22.28,3.2,0.1,19,C,4.73,Transit,96.29,Low,8.82,6.77,"₹ 3,720.98","₹ 2,856.13",-₹ 864.85,-30.28%,19.95
BATCH01677,Maize,South,Kharif,474.02,15.71,33.52,1.8,0.2,6,A,2.11,Warehouse,64.49,Medium,5.33,7.2,"₹ 2,526.53","₹ 3,412.94",₹ 886.42,25.97%,10.00
BATCH01678,Rice,East,Kharif,659.85,10.28,34.04,2.2,0.7,12,B,4.88,Warehouse,69.92,High,4.64,8.15,"₹ 3,061.70","₹ 5,377.78","₹ 2,316.07",43.07%,32.20
BATCH01679,Rice,North,Kharif,580.21,17.22,34.42,9.2,1.9,24,A,6.26,Warehouse,92.03,Low,8.83,12.88,"₹ 5,123.25","₹ 7,473.10","₹ 2,349.85",31.44%,36.32
BATCH01680,Barley,North,Rabi,586.22,13.93,34.57,0.2,0.3,13,B,3.64,Warehouse,71.91,Low,9.23,8.73,"₹ 5,410.81","₹ 5,117.70",-₹ 293.11,-5.73%,21.34
BATCH01681,Rice,West,Rabi,358.38,11.8,20,2.2,2.7,8,C,5.35,Warehouse,61.92,High,5.87,8.58,"₹ 2,103.69","₹ 3,074.90",₹ 971.21,31.59%,19.17
BATCH01682,Wheat,East,Kharif,384.88,13.02,39.08,0.7,3.1,16,B,1.74,Farm,77.38,Low,3.19,14.99,"₹ 1,227.77","₹ 5,769.35","₹ 4,541.58",78.72%,6.70
BATCH01683,Wheat,South,Rabi,216.09,14.05,36.28,2,3.2,2,A,4.8,Farm,92,High,7.86,8.84,"₹ 1,698.47","₹ 1,910.24",₹ 211.77,11.09%,10.37
BATCH01684,Maize,West,Kharif,419.06,13.6,38.08,1.9,1.8,22,C,1.36,Farm,71.66,High,8.49,7.48,"₹ 3,557.82","₹ 3,134.57",-₹ 423.25,-13.50%,5.70
BATCH01685,Wheat,South,Kharif,595.67,12.86,20.31,0.3,0.5,7,B,0.97,Warehouse,56.64,Low,3.13,11.23,"₹ 1,864.45","₹ 6,689.37","₹ 4,824.93",72.13%,5.78
BATCH01686,Barley,North,Kharif,551.69,13.05,38.68,0.5,0.1,12,B,8.64,Warehouse,69.15,Low,7.17,13.02,"₹ 3,955.62","₹ 7,183.00","₹ 3,227.39",44.93%,47.67
BATCH01687,Wheat,South,Kharif,477.85,9.76,36.2,1.9,0.8,7,B,2.45,Warehouse,97.72,Low,7.12,5.7,"₹ 3,402.29","₹ 2,723.75",-₹ 678.55,-24.91%,11.71
BATCH01688,Wheat,South,Kharif,497.77,16.13,36.74,0.3,0.8,19,B,5.96,Transit,53.6,Medium,5.65,11.19,"₹ 2,812.40","₹ 5,570.05","₹ 2,757.65",49.51%,29.67
BATCH01689,Barley,West,Rabi,431.11,13.42,21.87,0.6,1.9,14,C,1.92,Farm,70.42,High,8.25,5.36,"₹ 3,556.66","₹ 2,310.75","-₹ 1,245.91",-53.92%,8.28
BATCH01690,Rice,South,Rabi,520.48,9.31,34.78,3.6,5.5,9,C,2.99,Farm,82.4,High,6,10.26,"₹ 3,122.88","₹ 5,340.12","₹ 2,217.24",41.52%,15.56
BATCH01691,Rice,West,Kharif,576.59,15.66,39.2,0.8,0.7,18,B,3.93,Transit,53.93,Medium,7.74,7.57,"₹ 4,462.81","₹ 4,364.79",-₹ 98.02,-2.25%,22.66
BATCH01692,Barley,North,Rabi,338.41,17.32,33.57,1.3,0.4,11,C,1.86,Transit,67.25,Medium,6.62,8.07,"₹ 2,240.27","₹ 2,730.97",₹ 490.69,17.97%,6.29
BATCH01693,Maize,West,Kharif,529.96,17.47,31.41,5.7,0.2,16,A,0.94,Farm,97.03,Low,4.74,9.67,"₹ 2,512.01","₹ 5,124.71","₹ 2,612.70",50.98%,4.98
BATCH01694,Wheat,West,Rabi,593.24,11.69,38.91,0.5,0,19,C,8.83,Warehouse,51.53,High,7.25,14.27,"₹ 4,300.99","₹ 8,465.53","₹ 4,164.54",49.19%,52.38
BATCH01695,Barley,East,Kharif,458.49,9.36,28.86,1,0.7,11,A,0.61,Farm,87.59,Medium,8.16,12.11,"₹ 3,741.28","₹ 5,552.31","₹ 1,811.04",32.62%,2.80
BATCH01696,Wheat,South,Rabi,570.07,13.18,31.99,1.9,0.8,18,A,1.08,Warehouse,92.07,Medium,9.82,14.37,"₹ 5,598.09","₹ 8,191.91","₹ 2,593.82",31.66%,6.16
BATCH01697,Maize,North,Kharif,781.47,9.13,29.53,2.8,1.7,11,C,8.15,Farm,63.85,High,5.66,11.6,"₹ 4,423.12","₹ 9,065.05","₹ 4,641.93",51.21%,63.69
BATCH01698,Wheat,West,Kharif,489.57,17.34,38.66,4.6,0.7,25,B,3.18,Farm,60.74,High,3.45,5.07,"₹ 1,689.02","₹ 2,482.12",₹ 793.10,31.95%,15.57
BATCH01699,Barley,North,Rabi,539.33,9.84,21.52,4.9,2.5,4,C,7.37,Transit,95.74,High,9.92,7.66,"₹ 5,350.15","₹ 4,131.27","-₹ 1,218.89",-29.50%,39.75
BATCH01700,Wheat,East,Rabi,426.19,10.53,30.02,3,1,18,A,1.89,Transit,88.2,Low,7.37,14.06,"₹ 3,141.02","₹ 5,992.23","₹ 2,851.21",47.58%,8.05
BATCH01701,Rice,South,Kharif,518.13,12.07,33.74,0.5,1.8,19,A,2.75,Warehouse,55.67,Medium,9.63,11.43,"₹ 4,989.59","₹ 5,922.23",₹ 932.63,15.75%,14.25
BATCH01702,Maize,West,Rabi,546.03,11.83,35.84,0.1,0.2,13,C,5.94,Warehouse,60.61,Low,3.73,14.82,"₹ 2,036.69","₹ 8,092.16","₹ 6,055.47",74.83%,32.43
BATCH01703,Maize,South,Kharif,519.48,15.95,31.66,1,1.9,4,A,9.89,Farm,81.07,High,5.39,6.56,"₹ 2,800.00","₹ 3,407.79",₹ 607.79,17.84%,51.38
BATCH01704,Maize,East,Rabi,398.03,12.56,38.18,0.3,1.1,10,C,1.2,Transit,70.97,High,3.94,7.97,"₹ 1,568.24","₹ 3,172.30","₹ 1,604.06",50.56%,4.78
BATCH01705,Barley,East,Rabi,520.64,9.71,38.84,2.5,0.2,29,C,4.31,Warehouse,75.21,Medium,8.85,8.62,"₹ 4,607.66","₹ 4,487.92",-₹ 119.75,-2.67%,22.44
BATCH01706,Maize,North,Kharif,646.22,10.67,21.29,2.2,0.2,22,B,0.91,Warehouse,97.58,Low,9.16,8.27,"₹ 5,919.38","₹ 5,344.24",-₹ 575.14,-10.76%,5.88
BATCH01707,Rice,West,Rabi,544.86,13.09,28.05,0.1,2.6,5,A,2.39,Warehouse,71.01,Low,6.51,7.52,"₹ 3,547.04","₹ 4,097.35",₹ 550.31,13.43%,13.02
BATCH01708,Barley,North,Rabi,596.2,9.47,20.47,3.6,0,3,C,9.12,Farm,94.08,Low,4.31,9.43,"₹ 2,569.62","₹ 5,622.17","₹ 3,052.54",54.29%,54.37
BATCH01709,Rice,East,Kharif,476.3,14.12,26.59,0.6,0.6,16,A,1.42,Warehouse,83.04,High,3.89,11.42,"₹ 1,852.81","₹ 5,439.35","₹ 3,586.54",65.94%,6.76
BATCH01710,Wheat,South,Rabi,574.99,13.66,30.74,1.1,0.4,26,C,8.64,Warehouse,56.08,Medium,7.12,8.11,"₹ 4,093.93","₹ 4,663.17",₹ 569.24,12.21%,49.68
